id,airlineId,source_id,tgt_id,plane_id
20062,2009.0,3682.0,580.0,333
20063,2009.0,3682.0,4047.0,CR7
20064,2009.0,3682.0,2895.0,738
20065,2009.0,3682.0,3673.0,M90
20066,2009.0,3682.0,4007.0,M88
20067,2009.0,3682.0,4286.0,CR7
20068,2009.0,3682.0,4039.0,
20069,2009.0,3682.0,4069.0,319
20070,2009.0,3682.0,3825.0,M88
20071,2009.0,3682.0,3811.0,M88
20072,2009.0,3682.0,1815.0,CR9
20073,2009.0,3682.0,4037.0,CR9
20074,2009.0,3682.0,3690.0,M88
20075,2009.0,3682.0,2709.0,
20076,2009.0,3682.0,2896.0,
20077,2009.0,3682.0,3448.0,M90
20078,2009.0,3682.0,5725.0,
20079,2009.0,3682.0,302.0,
20080,2009.0,3682.0,2531.0,752
20081,2009.0,3682.0,3846.0,319
20082,2009.0,3682.0,3711.0,CR9
20083,2009.0,3682.0,3820.0,M90
20084,2009.0,3682.0,3849.0,M88
20085,2009.0,3682.0,1957.0,319
20086,2009.0,3682.0,3561.0,717
20087,2009.0,3682.0,4112.0,M88
20088,2009.0,3682.0,2851.0,
20089,2009.0,3682.0,1382.0,
20090,2009.0,3682.0,3578.0,M88
20091,2009.0,3682.0,4015.0,
20092,2009.0,3682.0,3806.0,319
20093,2009.0,3682.0,4043.0,CR9
20094,2009.0,3682.0,3486.0,717
20095,2009.0,3682.0,3876.0,M90
20096,2009.0,3682.0,3759.0,M88
20097,2009.0,3682.0,3819.0,738
20098,2009.0,3682.0,4285.0,319
20099,2009.0,3682.0,4255.0,
20100,2009.0,3682.0,1852.0,M88
20101,2009.0,3682.0,3488.0,M88
20102,2009.0,3682.0,1800.0,319
20103,2009.0,3682.0,3950.0,M90
20104,2009.0,3682.0,3502.0,
20105,2009.0,3682.0,3627.0,M88
20106,2009.0,3682.0,3520.0,M90
20107,2009.0,3682.0,3751.0,M90
20108,2009.0,3682.0,3670.0,M88
20109,2009.0,3682.0,3739.0,
20110,2009.0,3682.0,3729.0,M88
20111,2009.0,3682.0,3645.0,320
20112,2009.0,3682.0,599.0,
20113,2009.0,3682.0,345.0,
20114,2009.0,3682.0,2188.0,77L
20115,2009.0,3682.0,7669.0,717
20116,2009.0,3682.0,3559.0,M88
20117,2009.0,3682.0,4018.0,
20118,2009.0,3682.0,3730.0,
20119,2009.0,3682.0,3494.0,717
20120,2009.0,3682.0,3875.0,
20121,2009.0,3682.0,3988.0,
20122,2009.0,3682.0,4292.0,CR9
20123,2009.0,3682.0,5738.0,
20124,2009.0,3682.0,1555.0,333
20125,2009.0,3682.0,3533.0,M90
20126,2009.0,3682.0,4089.0,M88
20127,2009.0,3682.0,1948.0,M88
20128,2009.0,3682.0,340.0,764
20129,2009.0,3682.0,4009.0,CR7
20130,2009.0,3682.0,3437.0,
20131,2009.0,3682.0,4041.0,
20132,2009.0,3682.0,1926.0,M88
20133,2009.0,3682.0,1804.0,320
20134,2009.0,3682.0,1941.0,CR9
20135,2009.0,3682.0,2560.0,764
20136,2009.0,3682.0,3472.0,717
20137,2009.0,3682.0,4038.0,M88
20138,2009.0,3682.0,3653.0,CR9
20139,2009.0,3682.0,3775.0,CR7
20140,2009.0,3682.0,3685.0,717
20141,2009.0,3682.0,2564.0,
20142,2009.0,3682.0,4008.0,M88
20143,2009.0,3682.0,4034.0,M88
20144,2009.0,3682.0,4273.0,
20145,2009.0,3682.0,1767.0,
20146,2009.0,3682.0,3728.0,333
20147,2009.0,3682.0,3566.0,M88
20148,2009.0,3682.0,3589.0,CR7
20149,2009.0,3682.0,4113.0,M88
20150,2009.0,3682.0,3714.0,M88
20151,2009.0,3682.0,3550.0,M88
20152,2009.0,3682.0,3930.0,77W
20153,2009.0,3682.0,3457.0,M88
20154,2009.0,3682.0,3845.0,319
20155,2009.0,3682.0,3585.0,M88
20156,2009.0,3682.0,3580.0,717
20157,2009.0,3682.0,3712.0,739
20158,2009.0,3682.0,3797.0,319
20159,2009.0,3682.0,813.0,77L
20160,2009.0,3682.0,1779.0,319
20161,2009.0,3682.0,3544.0,
20162,2009.0,3682.0,3877.0,739
20163,2009.0,3682.0,3484.0,763
20164,2009.0,3682.0,4017.0,M88
20165,2009.0,3682.0,3493.0,
20166,2009.0,3682.0,3697.0,320
20167,2009.0,3682.0,507.0,764
20168,2009.0,3682.0,2789.0,
20169,2009.0,3682.0,1881.0,738
20170,2009.0,3682.0,3660.0,M88
20171,2009.0,3682.0,273.0,
20172,2009.0,3682.0,1229.0,764
20173,2009.0,3682.0,478.0,
20174,2009.0,3682.0,1780.0,M88
20175,2009.0,3682.0,4128.0,
20176,2009.0,3682.0,3458.0,M88
20177,2009.0,3682.0,3878.0,763
20178,2009.0,3682.0,3542.0,M88
20179,2009.0,3682.0,3747.0,320
20180,2009.0,3682.0,3473.0,M88
20181,2009.0,3682.0,1824.0,738
20182,2009.0,3682.0,1863.0,319
20183,2009.0,3682.0,4115.0,
20184,2009.0,3682.0,4011.0,320
20185,2009.0,3682.0,3576.0,M88
20186,2009.0,3682.0,3717.0,M90
20187,2009.0,3682.0,3671.0,M88
20188,2009.0,3682.0,4072.0,CR9
20189,2009.0,3682.0,3732.0,
20190,2009.0,3682.0,3782.0,717
20191,2009.0,3682.0,3459.0,320
20192,2009.0,3682.0,3858.0,320
20193,2009.0,3682.0,3861.0,M90
20194,2009.0,3682.0,1825.0,CR9
20195,2009.0,3682.0,346.0,764
20196,2009.0,3682.0,3515.0,717
20197,2009.0,3682.0,1953.0,M88
20198,2009.0,3682.0,2279.0,744
20199,2009.0,3682.0,4386.0,CR9
20200,2009.0,3682.0,3863.0,M88
20201,2009.0,3682.0,3454.0,M88
20202,2009.0,3682.0,3830.0,319
20203,2009.0,3682.0,3611.0,M90
20204,2009.0,3682.0,1897.0,320
20205,2009.0,3682.0,3722.0,M90
20206,2009.0,3682.0,3720.0,739
20207,2009.0,3682.0,3633.0,
20208,2009.0,3682.0,3752.0,320
20209,2009.0,3682.0,3462.0,739
20210,2009.0,3682.0,4046.0,
20211,2009.0,3682.0,3570.0,M88
20212,2009.0,3682.0,1754.0,M88
20213,2009.0,3682.0,3564.0,M90
20214,2009.0,3682.0,1871.0,738
20215,2009.0,3682.0,1760.0,738
20216,2009.0,3682.0,3641.0,M88
20217,2009.0,3682.0,1836.0,
20218,2009.0,3682.0,3862.0,M88
20219,2009.0,3682.0,3626.0,M88
20220,2009.0,3682.0,3608.0,M88
20221,2009.0,3682.0,4016.0,319
20222,2009.0,3682.0,3622.0,M88
20223,2009.0,3682.0,3793.0,M90
20224,2009.0,3682.0,1774.0,738
20225,2009.0,3682.0,1892.0,319
20226,2009.0,3682.0,3731.0,739
20227,2009.0,3682.0,1772.0,319
20228,2009.0,3682.0,3621.0,M90
20229,2009.0,3682.0,3613.0,M88
20230,2009.0,3682.0,4359.0,
20231,2009.0,3682.0,2650.0,
20232,2009.0,3682.0,4014.0,M88
20233,2009.0,3682.0,1762.0,
20234,2009.0,3682.0,3577.0,763
20235,2009.0,3682.0,3469.0,739
20236,2009.0,3682.0,4348.0,CR9
20237,2009.0,3682.0,3609.0,
20238,2009.0,3682.0,3748.0,738
20239,2009.0,3682.0,1840.0,738
20240,2009.0,3682.0,1885.0,738
20241,2009.0,3682.0,2890.0,753
20242,2009.0,3682.0,3536.0,763
20243,2009.0,3682.0,3817.0,
20244,2009.0,3682.0,3867.0,
20245,2009.0,3682.0,4067.0,M90
20246,2009.0,3682.0,3678.0,M90
20247,2009.0,3682.0,350.0,
20249,2009.0,3682.0,2899.0,
20250,2009.0,3682.0,3745.0,M88
20251,2009.0,3682.0,1776.0,
20252,2009.0,3682.0,3698.0,319
20253,2009.0,3682.0,3646.0,739
20254,2009.0,3682.0,4116.0,319
20255,2009.0,3682.0,3855.0,M88
20256,2009.0,3682.0,3636.0,M90
20257,2009.0,3682.0,3676.0,717
20258,2009.0,3682.0,2688.0,
20260,2009.0,3682.0,5776.0,
20261,2009.0,3682.0,3873.0,717
20262,2009.0,3682.0,4356.0,717
20263,2009.0,3682.0,146.0,CR9
20264,2009.0,3682.0,193.0,CR7
20265,2009.0,3682.0,1678.0,
20266,2009.0,4047.0,3682.0,CR7
20267,2009.0,4047.0,3645.0,
20268,2009.0,4047.0,3858.0,CR9
20269,2009.0,2895.0,3682.0,738
20270,2009.0,2895.0,3797.0,
20271,2009.0,2895.0,3697.0,738
20272,2009.0,2179.0,580.0,
20273,2009.0,2179.0,2057.0,
20274,2009.0,3673.0,3682.0,M90
20275,2009.0,3673.0,3645.0,717
20276,2009.0,3673.0,3797.0,319
20277,2009.0,3673.0,3878.0,CR7
20278,2009.0,3673.0,3473.0,
20279,2009.0,3673.0,3858.0,319
20280,2009.0,3673.0,3536.0,319
20281,2009.0,4007.0,3682.0,M88
20282,2009.0,4007.0,3645.0,
20283,2009.0,4286.0,3682.0,CR7
20284,2009.0,4286.0,3645.0,
20285,2009.0,4039.0,3682.0,
20286,2009.0,4039.0,3645.0,
20287,2009.0,4039.0,3858.0,
20288,2009.0,2057.0,2179.0,332
20289,2009.0,1218.0,3797.0,333
20290,2009.0,4069.0,3682.0,319
20291,2009.0,4069.0,3448.0,738
20292,2009.0,4069.0,3797.0,
20293,2009.0,3825.0,3682.0,M88
20294,2009.0,3825.0,3488.0,
20295,2009.0,3825.0,3645.0,M88
20296,2009.0,3825.0,3878.0,CR9
20297,2009.0,3825.0,3858.0,319
20298,2009.0,3825.0,3626.0,CR9
20299,2009.0,4129.0,3645.0,
20300,2009.0,3463.0,3645.0,CR7
20301,2009.0,3463.0,3697.0,CR7
20302,2009.0,3811.0,3682.0,M88
20303,2009.0,3811.0,3645.0,
20304,2009.0,3811.0,3697.0,CR7
20305,2009.0,3811.0,3878.0,CR7
20306,2009.0,3811.0,3858.0,CR7
20307,2009.0,4021.0,3858.0,320
20308,2009.0,4021.0,3536.0,CR7
20309,2009.0,4083.0,3858.0,CR9
20310,2009.0,4287.0,3858.0,
20311,2009.0,1815.0,3682.0,CR9
20312,2009.0,1815.0,3484.0,CR9
20313,2009.0,3885.0,2279.0,744
20314,2009.0,4037.0,3682.0,CR9
20315,2009.0,4037.0,3645.0,
20316,2009.0,4037.0,3858.0,
20317,2009.0,3690.0,3682.0,M88
20318,2009.0,3690.0,3488.0,
20319,2009.0,3690.0,3645.0,738
20320,2009.0,3690.0,3797.0,CR9
20321,2009.0,3690.0,3484.0,738
20322,2009.0,3690.0,3697.0,CR9
20323,2009.0,3690.0,3878.0,CR9
20324,2009.0,3690.0,3858.0,CR9
20325,2009.0,3690.0,3536.0,CR9
20326,2009.0,3320.0,3484.0,77W
20327,2009.0,2709.0,3682.0,
20328,2009.0,2709.0,3797.0,
20329,2009.0,3495.0,3858.0,738
20330,2009.0,3495.0,3536.0,320
20331,2009.0,2997.0,580.0,
20332,2009.0,2896.0,3682.0,
20333,2009.0,3448.0,580.0,333
20334,2009.0,3448.0,3682.0,M90
20335,2009.0,3448.0,4069.0,738
20336,2009.0,3448.0,1382.0,752
20337,2009.0,3448.0,3806.0,CR9
20338,2009.0,3448.0,3759.0,
20339,2009.0,3448.0,1852.0,
20340,2009.0,3448.0,3488.0,
20341,2009.0,3448.0,3645.0,319
20342,2009.0,3448.0,1555.0,332
20343,2009.0,3448.0,3585.0,
20344,2009.0,3448.0,3712.0,CR9
20345,2009.0,3448.0,3797.0,752
20346,2009.0,3448.0,3877.0,
20347,2009.0,3448.0,3484.0,
20348,2009.0,3448.0,3697.0,
20349,2009.0,3448.0,507.0,764
20350,2009.0,3448.0,3878.0,320
20351,2009.0,3448.0,3858.0,738
20352,2009.0,3448.0,3515.0,
20353,2009.0,3448.0,1953.0,
20354,2009.0,3448.0,1754.0,320
20355,2009.0,3448.0,3626.0,CR7
20356,2009.0,3448.0,3608.0,CR9
20357,2009.0,3448.0,3536.0,738
20358,2009.0,5725.0,3682.0,
20359,2009.0,6957.0,3535.0,
20360,2009.0,6957.0,3858.0,
20361,2009.0,302.0,3682.0,
20362,2009.0,302.0,3797.0,
20363,2009.0,2531.0,3682.0,752
20364,2009.0,4022.0,3536.0,
20365,2009.0,3846.0,3682.0,319
20366,2009.0,1745.0,1587.0,AT4
20367,2009.0,3711.0,3682.0,CR9
20368,2009.0,3711.0,3645.0,
20369,2009.0,3711.0,3697.0,CR7
20370,2009.0,3820.0,3682.0,M90
20371,2009.0,3820.0,3645.0,M88
20372,2009.0,3820.0,3797.0,CR9
20373,2009.0,3820.0,3697.0,CR7
20374,2009.0,3820.0,3858.0,E70
20375,2009.0,3644.0,3536.0,
20376,2009.0,3849.0,3682.0,M88
20377,2009.0,3849.0,3488.0,
20378,2009.0,3849.0,3645.0,320
20379,2009.0,3849.0,3797.0,
20380,2009.0,3849.0,3858.0,320
20381,2009.0,3849.0,3626.0,
20382,2009.0,3849.0,3536.0,320
20383,2009.0,1957.0,3682.0,319
20384,2009.0,1957.0,3484.0,320
20385,2009.0,4020.0,3858.0,320
20386,2009.0,4020.0,3536.0,CR9
20387,2009.0,3561.0,3682.0,M88
20388,2009.0,3561.0,3645.0,
20389,2009.0,3561.0,3697.0,
20390,2009.0,4112.0,3682.0,M88
20391,2009.0,4112.0,3645.0,
20392,2009.0,3370.0,3386.0,321
20393,2009.0,3370.0,3484.0,
20394,2009.0,2851.0,3682.0,
20395,2009.0,3824.0,3536.0,
20396,2009.0,1382.0,260.0,332
20397,2009.0,1382.0,3682.0,
20398,2009.0,1382.0,3448.0,752
20399,2009.0,1382.0,1074.0,320
20400,2009.0,1382.0,3488.0,
20401,2009.0,1382.0,3645.0,333
20402,2009.0,1382.0,3494.0,
20403,2009.0,1382.0,3714.0,388
20404,2009.0,1382.0,3550.0,77W
20405,2009.0,1382.0,3797.0,332
20406,2009.0,1382.0,3484.0,772
20407,2009.0,1382.0,1335.0,320
20408,2009.0,1382.0,3576.0,77W
20409,2009.0,1382.0,3858.0,332
20410,2009.0,1382.0,280.0,332
20411,2009.0,1382.0,3830.0,332
20412,2009.0,1382.0,3752.0,752
20413,2009.0,1382.0,3570.0,752
20414,2009.0,1382.0,3577.0,332
20415,2009.0,1382.0,3469.0,388
20416,2009.0,1382.0,3536.0,332
20417,2009.0,1382.0,1273.0,319
20418,2009.0,1382.0,146.0,744
20419,2009.0,1382.0,193.0,772
20420,2009.0,3578.0,3682.0,M88
20421,2009.0,3578.0,3645.0,
20422,2009.0,4015.0,3682.0,
20423,2009.0,4015.0,3697.0,CR7
20424,2009.0,3806.0,3682.0,M88
20425,2009.0,3806.0,3448.0,CR9
20426,2009.0,3806.0,3645.0,
20427,2009.0,3806.0,3797.0,
20428,2009.0,3806.0,3697.0,CR7
20429,2009.0,4043.0,3682.0,CR9
20430,2009.0,4043.0,3645.0,
20431,2009.0,4043.0,3858.0,
20432,2009.0,5729.0,3645.0,
20433,2009.0,3486.0,3682.0,717
20434,2009.0,3486.0,3645.0,
20435,2009.0,3486.0,3797.0,
20436,2009.0,3486.0,3697.0,CR7
20437,2009.0,3486.0,3858.0,
20438,2009.0,3876.0,3682.0,M90
20439,2009.0,3876.0,3488.0,
20440,2009.0,3876.0,3645.0,M90
20441,2009.0,3876.0,3797.0,
20442,2009.0,3876.0,3697.0,CR7
20443,2009.0,3876.0,3858.0,319
20444,2009.0,3876.0,3536.0,320
20445,2009.0,3759.0,3682.0,M88
20446,2009.0,3759.0,3448.0,
20447,2009.0,3759.0,3645.0,
20448,2009.0,3759.0,3797.0,
20449,2009.0,3759.0,3484.0,738
20450,2009.0,3759.0,3697.0,CR7
20451,2009.0,3759.0,3878.0,E70
20452,2009.0,3759.0,3858.0,E70
20453,2009.0,3759.0,3626.0,
20454,2009.0,3759.0,3793.0,E70
20455,2009.0,3759.0,3646.0,
20456,2009.0,1074.0,1382.0,320
20457,2009.0,7074.0,3536.0,EM2
20458,2009.0,4344.0,3536.0,
20459,2009.0,3819.0,3682.0,738
20460,2009.0,3819.0,3536.0,
20461,2009.0,3872.0,3536.0,
20462,2009.0,4285.0,3682.0,319
20463,2009.0,4285.0,3645.0,
20464,2009.0,4255.0,3682.0,
20465,2009.0,1792.0,1807.0,ER4
20466,2009.0,1792.0,1825.0,ER4
20467,2009.0,1852.0,3682.0,320
20468,2009.0,1852.0,3448.0,
20469,2009.0,1852.0,3488.0,M88
20470,2009.0,1852.0,3645.0,320
20471,2009.0,1852.0,3585.0,320
20472,2009.0,1852.0,3797.0,738
20473,2009.0,1852.0,3484.0,320
20474,2009.0,1852.0,3878.0,
20475,2009.0,1852.0,3858.0,320
20476,2009.0,1852.0,3626.0,M88
20477,2009.0,1852.0,3536.0,320
20478,2009.0,3488.0,3682.0,738
20479,2009.0,3488.0,3825.0,CR9
20480,2009.0,3488.0,3690.0,
20481,2009.0,3488.0,3448.0,320
20482,2009.0,3488.0,3849.0,
20483,2009.0,3488.0,1382.0,
20484,2009.0,3488.0,3876.0,
20485,2009.0,3488.0,1852.0,M88
20486,2009.0,3488.0,3520.0,CR9
20487,2009.0,3488.0,3751.0,CR9
20488,2009.0,3488.0,3670.0,CR9
20489,2009.0,3488.0,3645.0,CR9
20490,2009.0,3488.0,3494.0,
20491,2009.0,3488.0,3533.0,M88
20492,2009.0,3488.0,3685.0,
20493,2009.0,3488.0,3550.0,CR9
20494,2009.0,3488.0,3712.0,
20495,2009.0,3488.0,3797.0,CR9
20496,2009.0,3488.0,3877.0,738
20497,2009.0,3488.0,3484.0,320
20498,2009.0,3488.0,3697.0,CR7
20499,2009.0,3488.0,3458.0,
20500,2009.0,3488.0,3878.0,M88
20501,2009.0,3488.0,3473.0,
20502,2009.0,3488.0,3717.0,
20503,2009.0,3488.0,3459.0,
20504,2009.0,3488.0,3858.0,CR9
20505,2009.0,3488.0,3861.0,
20506,2009.0,3488.0,3830.0,CR9
20507,2009.0,3488.0,3752.0,
20508,2009.0,3488.0,3570.0,
20509,2009.0,3488.0,1760.0,320
20510,2009.0,3488.0,3626.0,
20511,2009.0,3488.0,3608.0,
20512,2009.0,3488.0,3793.0,M88
20513,2009.0,3488.0,3469.0,320
20514,2009.0,3488.0,3536.0,738
20515,2009.0,3488.0,3678.0,CR9
20516,2009.0,3488.0,3646.0,M88
20517,2009.0,3488.0,4356.0,
20518,2009.0,3488.0,193.0,
20519,2009.0,4045.0,3645.0,
20520,2009.0,4045.0,3858.0,
20521,2009.0,1800.0,3682.0,319
20522,2009.0,3950.0,3682.0,M90
20523,2009.0,3502.0,3682.0,
20524,2009.0,1177.0,580.0,332
20525,2009.0,3627.0,3682.0,M88
20526,2009.0,3627.0,3645.0,
20527,2009.0,3627.0,3697.0,
20528,2009.0,3627.0,3858.0,
20529,2009.0,3520.0,3682.0,738
20530,2009.0,3520.0,3488.0,CR9
20531,2009.0,3520.0,3645.0,319
20532,2009.0,3520.0,3797.0,CR9
20533,2009.0,3520.0,3484.0,
20534,2009.0,3520.0,4017.0,
20535,2009.0,3520.0,3697.0,E70
20536,2009.0,3520.0,3473.0,E70
20537,2009.0,3520.0,3459.0,E70
20538,2009.0,3520.0,3858.0,M90
20539,2009.0,3520.0,3454.0,E70
20540,2009.0,3520.0,3536.0,
20541,2009.0,3751.0,3682.0,M90
20542,2009.0,3751.0,3488.0,CR9
20543,2009.0,3751.0,3645.0,M90
20544,2009.0,3751.0,3797.0,
20545,2009.0,3751.0,3697.0,320
20546,2009.0,3751.0,3473.0,CR9
20547,2009.0,3751.0,3858.0,M90
20548,2009.0,3751.0,3536.0,320
20549,2009.0,3670.0,580.0,332
20550,2009.0,3670.0,3682.0,M88
20551,2009.0,3670.0,3488.0,CR9
20552,2009.0,3670.0,3645.0,319
20553,2009.0,3670.0,3930.0,772
20554,2009.0,3670.0,3797.0,CR9
20555,2009.0,3670.0,3697.0,
20556,2009.0,3670.0,3473.0,
20557,2009.0,3670.0,1824.0,
20558,2009.0,3670.0,3858.0,319
20559,2009.0,3670.0,3536.0,320
20560,2009.0,3670.0,178.0,
20561,2009.0,3739.0,3682.0,
20562,2009.0,7064.0,3858.0,
20563,2009.0,1084.0,3797.0,752
20564,2009.0,3598.0,3858.0,CR9
20565,2009.0,2064.0,580.0,332
20566,2009.0,2064.0,2176.0,332
20567,2009.0,11051.0,580.0,
20568,2009.0,11051.0,2194.0,
20569,2009.0,3729.0,3682.0,M88
20570,2009.0,3729.0,3645.0,
20571,2009.0,3729.0,3697.0,CR9
20572,2009.0,3729.0,3858.0,CR9
20573,2009.0,3645.0,4355.0,
20574,2009.0,3645.0,3864.0,CR9
20575,2009.0,3645.0,580.0,333
20576,2009.0,3645.0,5720.0,
20577,2009.0,3645.0,3682.0,M88
20578,2009.0,3645.0,4047.0,
20579,2009.0,3645.0,3673.0,717
20580,2009.0,3645.0,4007.0,
20581,2009.0,3645.0,4286.0,
20582,2009.0,3645.0,4039.0,
20583,2009.0,3645.0,3825.0,M88
20584,2009.0,3645.0,4129.0,
20585,2009.0,3645.0,3463.0,CR7
20586,2009.0,3645.0,3811.0,
20587,2009.0,3645.0,4037.0,
20588,2009.0,3645.0,3690.0,320
20589,2009.0,3645.0,3448.0,738
20590,2009.0,3645.0,3711.0,
20591,2009.0,3645.0,3820.0,M88
20592,2009.0,3645.0,3849.0,M88
20593,2009.0,3645.0,3561.0,
20594,2009.0,3645.0,4112.0,
20595,2009.0,3645.0,1382.0,343
20596,2009.0,3645.0,3578.0,
20597,2009.0,3645.0,3806.0,CR9
20598,2009.0,3645.0,4043.0,
20599,2009.0,3645.0,5729.0,
20600,2009.0,3645.0,3486.0,CR7
20601,2009.0,3645.0,3876.0,320
20602,2009.0,3645.0,3759.0,
20603,2009.0,3645.0,4285.0,
20604,2009.0,3645.0,1852.0,320
20605,2009.0,3645.0,3488.0,
20606,2009.0,3645.0,4045.0,
20607,2009.0,3645.0,3627.0,
20608,2009.0,3645.0,3520.0,738
20609,2009.0,3645.0,3751.0,320
20610,2009.0,3645.0,3670.0,319
20611,2009.0,3645.0,3729.0,
20612,2009.0,3645.0,3946.0,CR7
20613,2009.0,3645.0,4276.0,
20614,2009.0,3645.0,6800.0,
20615,2009.0,3645.0,4018.0,
20616,2009.0,3645.0,3494.0,717
20617,2009.0,3645.0,3533.0,M88
20618,2009.0,3645.0,340.0,764
20619,2009.0,3645.0,4041.0,
20620,2009.0,3645.0,1926.0,738
20621,2009.0,3645.0,3653.0,319
20622,2009.0,3645.0,3685.0,M88
20623,2009.0,3645.0,2564.0,
20624,2009.0,3645.0,4008.0,
20625,2009.0,3645.0,4034.0,
20626,2009.0,3645.0,3589.0,
20627,2009.0,3645.0,4113.0,
20628,2009.0,3645.0,3714.0,
20629,2009.0,3645.0,3550.0,717
20630,2009.0,3645.0,3930.0,744
20631,2009.0,3645.0,3585.0,M88
20632,2009.0,3645.0,3947.0,
20633,2009.0,3645.0,3712.0,CR9
20634,2009.0,3645.0,3797.0,M88
20635,2009.0,3645.0,3544.0,
20636,2009.0,3645.0,3877.0,738
20637,2009.0,3645.0,3484.0,763
20638,2009.0,3645.0,4017.0,717
20639,2009.0,3645.0,3697.0,320
20640,2009.0,3645.0,507.0,77L
20641,2009.0,3645.0,3660.0,CR7
20642,2009.0,3645.0,1780.0,320
20643,2009.0,3645.0,4128.0,CR9
20644,2009.0,3645.0,3458.0,M88
20645,2009.0,3645.0,3878.0,753
20646,2009.0,3645.0,3542.0,CR9
20647,2009.0,3645.0,3747.0,CR9
20648,2009.0,3645.0,3473.0,M88
20649,2009.0,3645.0,1824.0,319
20650,2009.0,3645.0,4011.0,
20651,2009.0,3645.0,3576.0,320
20652,2009.0,3645.0,3717.0,320
20653,2009.0,3645.0,4072.0,
20654,2009.0,3645.0,3675.0,
20655,2009.0,3645.0,3459.0,M88
20656,2009.0,3645.0,3858.0,M90
20657,2009.0,3645.0,3861.0,319
20658,2009.0,3645.0,1825.0,319
20659,2009.0,3645.0,3515.0,CR9
20660,2009.0,3645.0,1953.0,M88
20661,2009.0,3645.0,3942.0,744
20662,2009.0,3645.0,2279.0,77L
20663,2009.0,3645.0,3863.0,CR9
20664,2009.0,3645.0,3454.0,319
20665,2009.0,3645.0,3830.0,717
20666,2009.0,3645.0,3611.0,
20667,2009.0,3645.0,3722.0,M90
20668,2009.0,3645.0,3720.0,739
20669,2009.0,3645.0,3364.0,
20670,2009.0,3645.0,3752.0,M88
20671,2009.0,3645.0,3462.0,320
20672,2009.0,3645.0,4046.0,
20673,2009.0,3645.0,3570.0,CR7
20674,2009.0,3645.0,5762.0,
20675,2009.0,3645.0,1760.0,320
20676,2009.0,3645.0,3641.0,319
20677,2009.0,3645.0,3406.0,77L
20678,2009.0,3645.0,3862.0,CR9
20679,2009.0,3645.0,3626.0,319
20680,2009.0,3645.0,3608.0,
20681,2009.0,3645.0,4016.0,
20682,2009.0,3645.0,3622.0,CR7
20683,2009.0,3645.0,3793.0,753
20684,2009.0,3645.0,3731.0,753
20685,2009.0,3645.0,3621.0,320
20686,2009.0,3645.0,3613.0,CR7
20687,2009.0,3645.0,4359.0,
20688,2009.0,3645.0,4318.0,
20689,2009.0,3645.0,4014.0,
20690,2009.0,3645.0,3577.0,753
20691,2009.0,3645.0,3469.0,739
20692,2009.0,3645.0,2890.0,320
20693,2009.0,3645.0,3536.0,320
20694,2009.0,3645.0,3678.0,320
20695,2009.0,3645.0,3661.0,
20696,2009.0,3645.0,3745.0,
20697,2009.0,3645.0,3646.0,M88
20698,2009.0,3645.0,3855.0,CR7
20699,2009.0,3645.0,4023.0,717
20700,2009.0,3645.0,3676.0,
20701,2009.0,3645.0,4356.0,CR7
20702,2009.0,3645.0,100.0,
20703,2009.0,3645.0,146.0,
20704,2009.0,3645.0,193.0,CR7
20705,2009.0,599.0,3682.0,
20706,2009.0,599.0,3797.0,752
20707,2009.0,345.0,3682.0,
20708,2009.0,2188.0,3682.0,77L
20709,2009.0,1187.0,580.0,332
20710,2009.0,7669.0,3682.0,717
20711,2009.0,5736.0,3536.0,EM2
20712,2009.0,3946.0,3645.0,CR7
20713,2009.0,3559.0,3682.0,M88
20714,2009.0,4276.0,3645.0,
20715,2009.0,6800.0,3645.0,
20716,2009.0,4099.0,3536.0,CR7
20717,2009.0,4018.0,3682.0,
20718,2009.0,4018.0,3645.0,
20719,2009.0,3730.0,3682.0,
20720,2009.0,3494.0,580.0,
20721,2009.0,3494.0,3682.0,717
20722,2009.0,3494.0,1382.0,
20723,2009.0,3494.0,3488.0,
20724,2009.0,3494.0,3645.0,320
20725,2009.0,3494.0,507.0,346
20726,2009.0,3494.0,3858.0,319
20727,2009.0,3494.0,3536.0,320
20728,2009.0,3875.0,3682.0,
20729,2009.0,3875.0,3697.0,
20730,2009.0,3988.0,3682.0,
20731,2009.0,4292.0,3682.0,CR9
20732,2009.0,4292.0,3858.0,320
20733,2009.0,4292.0,3536.0,CR7
20734,2009.0,3687.0,1804.0,738
20735,2009.0,3687.0,3536.0,CR9
20736,2009.0,5738.0,3682.0,
20737,2009.0,4127.0,3858.0,CR9
20738,2009.0,4127.0,3536.0,
20739,2009.0,1555.0,3682.0,333
20740,2009.0,1555.0,3448.0,332
20741,2009.0,1555.0,3797.0,772
20742,2009.0,1555.0,3484.0,772
20743,2009.0,1555.0,3576.0,772
20744,2009.0,1555.0,3830.0,332
20745,2009.0,1555.0,193.0,332
20746,2009.0,3533.0,3682.0,M90
20747,2009.0,3533.0,3488.0,M88
20748,2009.0,3533.0,3645.0,M88
20749,2009.0,3533.0,3797.0,752
20750,2009.0,3533.0,3697.0,M88
20751,2009.0,3533.0,3858.0,
20752,2009.0,3533.0,3626.0,CR9
20753,2009.0,3533.0,193.0,
20754,2009.0,4089.0,3682.0,M88
20755,2009.0,4089.0,3858.0,
20756,2009.0,1948.0,3682.0,M88
20757,2009.0,340.0,3682.0,764
